1,0,204.25,146.79,43.927,99.834,1,-8.0061,-1.9279,0
1,1,547.22,172.57,26.149,59.429,1,-3.7517,-8.356,0
1,2,0,161.39,31.2,70.91,1,-9.2878,4.5202,0
1,3,487.07,197.95,40.658,92.404,1,-8.4085,-9.3142,0
1,4,332.97,214.13,37.033,84.167,1,-10.172,-6.813,0
1,5,113.04,136.57,26.147,59.426,1,-4.7282,4.5111,0
1,6,226.33,176.27,33.998,77.269,1,-8.3528,-2.6596,0
1,7,91.498,161.39,31.2,70.91,1,-8.1496,1.8584,0
1,8,41.86,186.27,33.999,77.271,1,-10.812,0.74497,0
1,9,474.18,136.57,26.147,59.426,1,-0.96557,-5.0353,0
2,0,211.42,146.79,43.927,99.834,1,-7.9369,-2.0855,0
2,1,549.36,171.27,33.998,77.268,1,-5.0479,-9.0735,0
2,2,0,152.14,37.028,84.153,1,-9.4984,3.9776,0
2,3,489.18,197.13,37.032,84.163,1,-7.8455,-9.0408,0
2,4,332.97,214.13,37.033,84.167,1,-10.172,-6.813,0
2,5,56.164,176.57,26.149,59.43,1,-8.8426,2.5293,0
2,6,226.33,176.27,33.998,77.269,1,-8.3528,-2.6596,0
2,7,96.576,166.39,31.201,70.91,1,-8.4792,1.3619,0
2,8,48.006,200.57,26.15,59.432,1,-10.587,0.97802,0
2,9,478.24,132.57,26.147,59.425,1,-0.48679,-4.9105,0
3,0,217.53,153.69,43.952,99.891,1,-8.3767,-2.6149,0
3,1,549.37,171.3,34.002,77.276,1,-5.0505,-9.075,0
3,2,0,152.15,37.029,84.156,1,-9.4989,3.9765,0
3,3,500.36,203.06,37.048,84.2,1,-8.1257,-9.4227,0
3,4,332.22,218.09,34.086,77.469,1,-10.04,-6.6662,0
3,5,61.674,174.61,28.481,64.73,1,-9.0142,2.0955,0
3,6,231.89,160.79,43.929,99.839,1,-8.7257,-3.2961,0
3,7,96.586,166.4,31.202,70.913,1,-8.4799,1.3609,0
3,8,48.007,200.56,26.15,59.431,1,-10.587,0.9785,0
3,9,478.24,132.57,26.146,59.424,1,-0.48581,-4.9103,0
3,10,194.19,136.57,26.147,59.426,1,-3.8341,2.2426,0
3,11,157.68,132.57,26.147,59.425,1,-3.8155,3.625,0
4,0,218.07,154.16,44.045,100.1,1,-8.4188,-2.6656,0
4,1,549.38,171.33,34.005,77.284,1,-5.0532,-9.0765,0
4,2,0,152.15,37.03,84.159,1,-9.4993,3.9753,0
4,3,501.42,203.51,37.108,84.337,1,-8.1526,-9.4592,0
4,4,332,217.88,34.063,77.415,1,-10.028,-6.6522,0
4,5,65.713,174.53,28.537,64.857,1,-8.9751,1.9939,0
4,6,233.39,160.83,40.729,92.566,1,-8.2333,-2.8976,0
4,7,18.341,161.44,31.185,70.876,1,-8.926,3.6684,0
4,8,47.749,195.56,31.116,70.717,1,-10.945,0.48531,0
4,9,494.43,136.55,26.154,59.442,1,-0.76868,-5.5307,0
4,10,198.25,140.57,26.147,59.426,1,-4.1982,1.7914,0
4,11,324.05,128.58,26.147,59.425,1,-1.5907,-0.64401,0
5,0,218.61,154.64,44.139,100.32,1,-8.4611,-2.7165,0
5,1,549.39,171.36,34.009,77.292,1,-5.0559,-9.0779,0
5,2,0,161.23,31.275,71.08,1,-9.134,4.1588,0
5,3,502.48,203.95,37.169,84.474,1,-8.1795,-9.4959,0
5,4,331.78,217.68,34.039,77.362,1,-10.015,-6.6382,0
5,5,66.009,174.46,28.531,64.842,1,-8.9657,1.9934,0
5,6,231.95,153.95,43.831,99.615,1,-8.2397,-2.9198,0
5,7,14.756,161.32,31.14,70.774,1,-8.9473,3.7788,0
5,8,47.892,195.8,31.144,70.782,1,-10.963,0.46197,0
5,9,502.57,136.59,26.152,59.437,1,-0.6944,-5.7306,0
5,10,133.49,136.65,26.13,59.386,1,-4.5037,3.9295,0
5,11,328.09,128.57,26.147,59.426,1,-1.5485,-0.75315,0
6,0,219.16,155.12,44.233,100.53,1,-8.5034,-2.7675,0
6,1,595.86,180.4,26.23,59.614,1,-3.9953,-9.6367,0
6,2,0,161.13,31.264,71.054,1,-9.1224,4.1641,0
6,3,505.54,192.1,40.607,92.289,1,-7.8899,-9.4609,0
6,4,331.57,217.47,34.016,77.309,1,-10.002,-6.6244,0
6,6,232.03,154.1,43.859,99.679,1,-8.2539,-2.9334,0
6,7,11.17,161.19,31.095,70.671,1,-8.9686,3.8895,0
6,8,61.512,200.43,28.588,64.973,1,-10.774,0.28314,0
6,9,503.35,136.57,26.156,59.445,1,-0.68626,-5.7492,0
6,10,127.54,136.43,26.061,59.23,1,-4.5327,4.1339,0
6,11,328.48,128.57,26.15,59.431,1,-1.5445,-0.76358,0
7,0,219.71,155.6,44.328,100.75,1,-8.5459,-2.8187,0
7,1,599.96,184.42,26.17,59.477,1,-4.2761,-9.844,0
7,2,5.4676,152.3,36.929,83.93,1,-9.3091,3.553,0
7,3,505.36,191.8,40.565,92.193,1,-7.8667,-9.4454,0
7,4,331.36,217.26,33.993,77.256,1,-9.9894,-6.6105,0
7,6,232.12,154.5,43.933,99.848,1,-8.2922,-2.9672,0
7,7,7.5815,161.06,31.05,70.569,1,-8.99,4.0006,0
7,8,62.174,200.32,28.581,64.956,1,-10.76,0.27706,0
7,9,518.8,128.59,31.101,70.684,1,-0.86594,-6.3485,0
7,11,328.87,128.56,26.152,59.436,1,-1.5405,-0.77403,0
8,0,220.27,156.09,44.424,100.96,1,-8.5884,-2.87,0
8,1,600.37,184.69,26.195,59.535,1,-4.2984,-9.8626,0
8,2,6.0527,152.47,36.963,84.007,1,-9.3208,3.5176,0
8,3,504.96,191.38,40.504,92.056,1,-7.8348,-9.4209,0
8,4,329.81,210.73,47.94,108.95,1,-11.272,-7.6123,0
8,6,232.25,155.15,44.053,100.12,1,-8.3546,-3.0213,0
8,7,0,158.23,36.964,84.008,1,-9.8085,3.2192,0
8,8,62.936,200.14,28.567,64.924,1,-10.739,0.27446,0
8,9,519.95,128.7,31.124,70.737,1,-0.87171,-6.3839,0
8,11,329.25,128.56,26.154,59.441,1,-1.5364,-0.78451,0
8,12,88.044,178.49,28.546,64.877,1,-9.0335,1.1721,0
8,13,65.701,174.49,28.546,64.876,1,-8.9733,1.9959,0
9,0,247.67,176.09,34.084,77.463,1,-8.1507,-3.1182,0
9,1,600.66,185.05,26.229,59.612,1,-4.3313,-9.8827,0
9,2,6.696,152.69,37.005,84.103,1,-9.3365,3.4755,0
9,3,504.35,190.83,40.425,91.876,1,-7.7944,-9.3873,0
9,4,330.04,211.4,48.043,109.19,1,-11.314,-7.6463,0
9,6,232.39,156.05,44.22,100.5,1,-8.4412,-3.0955,0
9,7,0.34664,158.55,37.026,84.15,1,-9.8292,3.1544,0
9,8,63.798,199.88,28.546,64.877,1,-10.712,0.27532,0
9,9,521.1,128.8,31.147,70.789,1,-0.87663,-6.4189,0
9,11,344.33,128.57,26.148,59.427,1,-1.3803,-1.1894,0
9,12,93.873,166.27,33.998,77.267,1,-8.9457,0.92914,0
9,13,67.052,176.39,31.201,70.912,1,-9.5071,1.3359,0
9,14,136.82,174.49,28.546,64.876,1,-8.2421,0.30845,0
10,0,247.95,175.81,34.049,77.383,1,-8.1223,-3.1041,0
10,1,600.84,185.52,26.272,59.709,1,-4.3746,-9.9045,0
10,2,7.3983,152.95,37.055,84.217,1,-9.3563,3.4266,0
10,3,503.52,190.16,40.328,91.656,1,-7.7453,-9.3447,0
10,4,334.27,220.66,44.031,100.07,1,-11.307,-7.6815,0
10,6,232.57,157.21,44.435,100.99,1,-8.5518,-3.19,0
10,7,1.9968,158.93,37.102,84.323,1,-9.8499,3.0699,0
10,8,64.759,199.56,28.518,64.814,1,-10.678,0.27966,0
10,9,522.25,128.89,31.169,70.838,1,-0.88071,-6.4535,0
10,11,346.15,128.55,26.158,59.45,1,-1.3615,-1.2382,0
10,12,101.58,171.21,31.282,71.096,1,-8.7979,0.88267,0
10,13,67.058,176.4,31.203,70.916,1,-9.5082,1.3346,0
10,14,145.96,174.49,28.546,64.876,1,-8.1494,0.094572,0
11,0,248.23,175.45,34.004,77.283,1,-8.0874,-3.0845,0
11,1,600.9,186.09,26.323,59.825,1,-4.4285,-9.9278,0
11,2,8.1604,153.26,37.114,84.35,1,-9.38,3.3709,0
11,3,502.48,189.37,40.214,91.394,1,-7.6877,-9.293,0
11,4,334.44,220.77,44.047,100.11,1,-11.312,-7.6889,0
11,6,232.77,158.65,44.7,101.59,1,-8.6866,-3.3047,0
11,7,4.1982,159.36,37.192,84.528,1,-9.8706,2.9657,0
11,8,65.818,199.16,28.484,64.736,1,-10.638,0.28746,0
11,9,523.41,128.97,31.19,70.886,1,-0.88394,-6.4878,0
11,11,347.97,128.53,26.168,59.472,1,-1.3426,-1.2871,0
11,12,105.71,171.34,31.216,70.945,1,-8.7551,0.78823,0
11,13,67.064,176.41,31.205,70.919,1,-9.5093,1.3332,0
11,14,149.51,171.54,31.128,70.745,1,-8.3126,-0.22581,0
12,0,248.49,175.02,33.951,77.16,1,-8.0459,-3.0595,0
12,1,600.84,186.76,26.382,59.96,1,-4.4929,-9.9527,0
12,2,8.983,153.61,37.181,84.502,1,-9.4078,3.3084,0
12,3,501.24,188.47,40.081,91.094,1,-7.6215,-9.2324,0
12,4,340.71,228.78,40.746,92.605,1,-11.303,-7.7769,0
12,6,233.01,160.36,45.015,102.31,1,-8.8455,-3.4397,0
12,7,6.9579,159.84,37.296,84.764,1,-9.8913,2.8417,0
12,8,66.973,198.69,28.443,64.643,1,-10.592,0.29874,0
12,9,524.57,129.06,31.21,70.932,1,-0.88633,-6.5218,0
12,11,349.79,128.5,26.178,59.495,1,-1.3238,-1.336,0
12,12,106.06,171.36,31.221,70.956,1,-8.7539,0.77789,0
12,13,67.069,176.43,31.206,70.923,1,-9.5104,1.3319,0
12,14,154.56,171.43,31.191,70.888,1,-8.2645,-0.34538,0
13,0,248.75,174.51,33.888,77.017,1,-7.9978,-3.0291,0
13,1,600.67,187.54,26.451,60.115,1,-4.5678,-9.9792,0
13,2,9.8672,154.02,37.256,84.673,1,-9.4396,3.2391,0
13,3,499.79,187.45,39.932,90.754,1,-7.5466,-9.1626,0
13,4,340.91,228.76,40.745,92.602,1,-11.3,-7.7796,0
13,6,233.27,162.36,45.384,103.15,1,-9.0285,-3.5949,0
13,8,68.224,198.16,28.396,64.536,1,-10.539,0.31348,0
13,9,525.74,129.13,31.23,70.977,1,-0.88787,-6.5554,0
13,11,351.61,128.48,26.188,59.518,1,-1.3049,-1.3848,0
13,12,106.32,171.43,31.231,70.98,1,-8.7578,0.76515,0
13,14,155.03,171.37,31.186,70.877,1,-8.2542,-0.35116,0
14,0,248.99,173.94,33.815,76.853,1,-7.9432,-2.9932,0
14,1,600.37,188.43,26.528,60.291,1,-4.6533,-10.007,0
14,2,10.814,154.47,37.34,84.863,1,-9.4755,3.1631,0
14,3,498.14,186.33,39.765,90.376,1,-7.4632,-9.0839,0
14,4,341.13,228.72,40.742,92.595,1,-11.296,-7.7816,0
14,6,233.57,164.68,45.808,104.11,1,-9.2356,-3.7703,0
14,8,69.568,197.56,28.342,64.413,1,-10.481,0.3317,0
14,9,526.91,129.2,31.248,71.019,1,-0.88857,-6.5886,0
14,11,353.44,128.46,26.198,59.54,1,-1.2861,-1.4337,0
14,12,96.734,180.41,26.223,59.599,1,-8.7174,1.2481,0
14,14,155.49,171.19,31.167,70.835,1,-8.2337,-0.34715,0
15,0,249.22,173.3,33.734,76.669,1,-7.882,-2.9518,0
15,1,599.96,189.43,26.614,60.487,1,-4.7492,-10.037,0
15,2,11.824,154.97,37.432,85.074,1,-9.5153,3.0803,0
15,3,496.3,185.09,39.583,89.961,1,-7.3711,-8.9961,0
15,4,341.35,228.66,40.736,92.581,1,-11.29,-7.7829,0
15,6,233.9,167.31,46.291,105.21,1,-9.4669,-3.9659,0
15,8,71.005,196.89,28.282,64.277,1,-10.415,0.35338,0
15,9,528.08,129.26,31.266,71.06,1,-0.88842,-6.6215,0
15,11,355.26,128.44,26.208,59.563,1,-1.2673,-1.4825,0
15,12,104.58,180.55,26.147,59.425,1,-8.6343,1.0662,0
15,14,155.93,170.91,31.135,70.762,1,-8.2029,-0.33334,0
15,15,126.47,171.27,33.998,77.268,1,-8.9742,-0.1582,0
15,16,226.66,128.58,26.147,59.425,1,-2.6258,2.0395,0
15,17,186.08,132.57,26.147,59.425,1,-3.5026,2.8225,0
15,18,30.176,157.49,28.545,64.874,1,-8.0343,4.2746,0
16,0,249.45,172.59,33.644,76.464,1,-7.8143,-2.905,0
16,1,599.43,190.54,26.71,60.704,1,-4.8558,-10.068,0
16,2,12.899,155.51,37.534,85.304,1,-9.5592,2.9906,0
16,3,494.28,183.75,39.384,89.51,1,-7.2705,-8.8993,0
16,4,341.59,228.58,40.727,92.562,1,-11.283,-7.7835,0
